mode,started_at,finished_at,requested_clients,authenticated_clients,messages_attempted,messages_succeeded,messages_failed,ack_succeeded,ack_failed,throughput_messages_per_second,pending_fetch_requests,reconnect_authentication_p99_ms,reconnect_pool_max_waiting,reconnect_postgres_max_connections,reconnect_server_cpu_percent,reconnect_server_event_loop_utilization_percent,reconnect_server_event_loop_delay_p99_ms,reconnect_driver_cpu_percent,reconnect_driver_event_loop_utilization_percent,reconnect_driver_event_loop_delay_p99_ms,authentication_p99_ms,accept_p99_ms,pending_fetch_p99_ms,acknowledge_p99_ms,send_to_visible_p99_ms,visible_to_ack_p99_ms,send_to_ack_p99_ms,send_to_ack_max_ms,auth_connection_wait_p99_ms,accept_connection_wait_p99_ms,pending_connection_wait_p99_ms,ack_connection_wait_p99_ms,pool_max_total,pool_min_idle,pool_max_waiting,postgres_max_connections,postgres_max_lock_waiting,server_cpu_percent,server_event_loop_utilization_percent,server_event_loop_delay_p99_ms,driver_cpu_percent,driver_event_loop_utilization_percent,driver_event_loop_delay_p99_ms,duplicates,exactly_once_violations,duration_ms,result,reason
independent-streaming,2026-09-01T22:14:51.068Z,2026-09-01T22:14:54.799Z,500,500,500,500,0,500,0,134.01,5413,295.2558740000004,247,21,118.5392452768267,89.50636741384147,15.564799,70.24821768649792,45.14925012858251,14.139391,347.40250000000015,198.71641699999964,334.652161,202.50765900000079,3302.225951999999,531.5224880000005,3571.5115929999993,3590.0489789999992,186.76041799999985,186.88795500000015,180.81060199999956,182.64075500000035,20,0,416,21,0,110.750749265073,86.41927093154857,17.121279,67.97920081824273,45.8158093842118,15.753215,0,0,3731,FAIL,"p99 3571.5ms exceeded 2000ms"
