mode,started_at,finished_at,requested_clients,authenticated_clients,messages_attempted,messages_succeeded,messages_failed,ack_succeeded,ack_failed,throughput_messages_per_second,pending_fetch_requests,reconnect_authentication_p99_ms,reconnect_pool_max_waiting,reconnect_postgres_max_connections,reconnect_server_cpu_percent,reconnect_server_event_loop_utilization_percent,reconnect_server_event_loop_delay_p99_ms,reconnect_driver_cpu_percent,reconnect_driver_event_loop_utilization_percent,reconnect_driver_event_loop_delay_p99_ms,authentication_p99_ms,accept_p99_ms,pending_fetch_p99_ms,acknowledge_p99_ms,send_to_visible_p99_ms,visible_to_ack_p99_ms,send_to_ack_p99_ms,send_to_ack_max_ms,auth_connection_wait_p99_ms,accept_connection_wait_p99_ms,pending_connection_wait_p99_ms,ack_connection_wait_p99_ms,pool_max_total,pool_min_idle,pool_max_waiting,postgres_max_connections,postgres_max_lock_waiting,server_cpu_percent,server_event_loop_utilization_percent,server_event_loop_delay_p99_ms,driver_cpu_percent,driver_event_loop_utilization_percent,driver_event_loop_delay_p99_ms,duplicates,exactly_once_violations,duration_ms,result,reason
independent-streaming,2026-09-01T22:12:24.780Z,2026-09-01T22:12:28.757Z,500,500,500,500,0,500,0,125.72,6791,350.4661980000001,484,21,133.51523408157732,99.74274354902663,17.399807,83.63736098509024,51.50110857061551,14.999551,605.3115909999997,352.0068790000005,592.0457750000005,331.94778699999915,3264.2903210000004,917.4800880000003,3811.4414560000005,3826.0583480000005,327.0181990000001,336.8393099999994,328.6520639999999,316.30384500000036,20,0,650,21,0,131.03538457824405,98.77149603826228,18.595839,71.23174313194566,49.77028801881206,15.581183,0,0,3977,FAIL,"p99 3811.4ms exceeded 2000ms"
