mode,started_at,finished_at,requested_clients,authenticated_clients,messages_attempted,messages_succeeded,messages_failed,ack_succeeded,ack_failed,throughput_messages_per_second,pending_fetch_requests,reconnect_authentication_p99_ms,reconnect_pool_max_waiting,reconnect_postgres_max_connections,reconnect_server_cpu_percent,reconnect_server_event_loop_utilization_percent,reconnect_server_event_loop_delay_p99_ms,reconnect_driver_cpu_percent,reconnect_driver_event_loop_utilization_percent,reconnect_driver_event_loop_delay_p99_ms,authentication_p99_ms,accept_p99_ms,pending_fetch_p99_ms,acknowledge_p99_ms,send_to_visible_p99_ms,visible_to_ack_p99_ms,send_to_ack_p99_ms,send_to_ack_max_ms,auth_connection_wait_p99_ms,accept_connection_wait_p99_ms,pending_connection_wait_p99_ms,ack_connection_wait_p99_ms,pool_max_total,pool_min_idle,pool_max_waiting,postgres_max_connections,postgres_max_lock_waiting,server_cpu_percent,server_event_loop_utilization_percent,server_event_loop_delay_p99_ms,driver_cpu_percent,driver_event_loop_utilization_percent,driver_event_loop_delay_p99_ms,duplicates,exactly_once_violations,duration_ms,result,reason
independent-streaming,2026-09-01T22:12:41.640Z,2026-09-01T22:12:45.596Z,500,500,500,500,0,500,0,126.39,6766,1129.2096640000009,487,21,129.70870992836382,99.74782532149148,31.064063,74.3045813415373,52.70920235265726,14.557183,615.4443740000006,361.99604100000033,592.358737999999,369.9551819999997,3277.401586,907.5524189999996,3818.4064800000015,3822.5682529999995,324.04783300000054,342.9014159999988,339.52649700000075,348.0829590000012,20,0,642,21,0,130.9652775223683,98.74474220890865,18.202623,75.67134370125055,50.108443882384556,13.688831,0,0,3956,FAIL,"p99 3818.4ms exceeded 2000ms"
